9.819337542735618873e-01 9.440652291069212554e-01 3.786852516664063195e-02 9.744239044707496689e-01
1.056906794713581732e+00 1.002793251593689483e+00 5.411354311989224897e-02 1.028788694136725468e+00
1.073626345526276005e+00 9.813691179303691836e-01 9.225722759590682109e-02 9.889174365518523802e-01
1.171531914238213234e+00 9.869745464576858973e-01 1.845573677805273372e-01 1.061079157315438337e+00
1.256279010287123521e+00 1.116176182299282171e+00 1.401028279878413496e-01 1.185114035682371503e+00
1.207176877191109332e+00 1.020834473307958179e+00 1.863424038831511531e-01 1.108605304170296124e+00
