1.035059156601622732e+00,9.625675428486755170e-01,7.249161375294721488e-02,1.010272677050230605e+00
1.140912975409900776e+00,1.072423884408397088e+00,6.848909100150368801e-02,1.113109636324333351e+00
1.006689564157433825e+00,9.187940425751618401e-01,8.789552158227198486e-02,9.688030692735880578e-01
1.371520007251170625e+00,1.122805343049063431e+00,2.487146642021071941e-01,1.330450136448716014e+00
9.858735603524836355e-01,9.001127019988063305e-01,8.576085835367730503e-02,9.508452059604198814e-01
1.390389827005197754e+00,1.278318247740371616e+00,1.120715792648261377e-01,1.366879990744979789e+00
1.095321262289897124e+00,1.004483915612986333e+00,9.083734667691079068e-02,1.065427464844139749e+00
